age,income,credit_score,debt_to_income
48.11322795069592,41734.892127342595,1116.1441180440013,0.41470196426346945
29.021816206437286,40320.39171388035,1764.0181666427936,0.35263327344403295
23.130157829122844,52306.25717169847,322.64671064747046,0.23760767232012897
41.27117276121347,21084.667739946464,-601.9443514828895,0.22915237618352885
8.373786145537625,48606.578000236375,2.9252665324305553,0.1587126567004049
73.8513673606022,40484.37883734453,708.3051899663966,0.15810808429662776
21.369720992754125,45522.25611535799,-187.62294702512258,0.31641140373108434
19.817968380851053,39414.74462260763,219.18156868330533,0.440382945707093
34.42848271206403,29752.9246470092,1236.0193394113276,0.17518036521363708
40.34702389234789,20645.071667979395,-298.52181539018557,0.300183667274883
54.57339165965534,46355.550279578354,578.2687220647999,0.25198234292782945
-3.6974608946385388,33780.51624796011,323.37101942323847,0.37767311993783703
44.12785992656321,22326.625156664137,893.1022775546394,0.24341498958227537
17.3814399459091,53516.9483712723,1387.25571795805,0.36751389041116705
13.046995305258712,39143.76788834728,897.8292373107769,0.37178081767021043
22.930101486055307,41049.98198553968,-154.72983167348548,0.17721930889141024
56.49401882196426,66800.49938635132,608.3525290920022,0.3737721204751139
44.46827705225026,34703.562248525915,921.1672813625682,0.4157814271414141
33.851919671469815,71011.1028912377,-1218.3811783652575,0.3575125019772257
36.855265448222646,39312.69063691042,730.2510510949289,0.11906568193196038
29.49277140656015,49342.50309541566,1692.158084271344,0.23288281965547433
13.73540020573071,36719.406025383134,1303.1082765181957,0.3116550784288275
21.702139498006375,51916.23739711029,734.0403350670099,0.37118155343505355
16.814737622406305,38869.222980076986,375.4432844039481,0.15532055504346304
42.866936707189694,47789.75856801556,664.1458213893686,0.2586244790206867
-2.362809219978537,37740.340850934575,414.06223661906387,0.20981798749718883
30.845659333993453,49998.17167546356,1970.1331209563655,0.2980241707070575
41.747008962128376,42632.055696930554,-771.3798878906034,0.2782019808627899
36.22720783015192,92624.23660186834,515.4721412906628,0.3091662343936738
33.879009706265,28310.456086560192,1453.66293022119,0.35073706868467414
56.034315249670314,31420.251017150957,1644.2945979884344,0.16019889426090553
50.41051083933253,85740.27074098449,-61.7134149540658,0.22867489834820554
37.14286706212137,36707.8347801319,-465.2044687935836,0.2878847165190192
7.12067113540914,51157.19611725006,-4.434442327346915,0.4181834757385672
14.625485861618422,38993.257236544116,1227.9488039976463,0.1742580805122659
40.873609630495544,65841.13640212108,-524.3783073973309,0.29886198966467364
41.80483175510472,56259.81327381153,-241.81059407159432,0.16640532283463508
48.76654580867357,48273.13586807846,843.7517985160217,0.3132991175411353
17.310525334883604,47356.677573831264,870.2427201024096,0.21648244266855884
83.892549322811,51162.70426419965,-206.97181364484118,0.34192003293312306
9.225611550060393,56359.52262571739,1465.2286165162195,0.20783649161686402
60.45444267267934,50144.19215346499,1235.465322841899,0.44371262141605444
28.759413044714904,33282.60002304765,14.590736975922368,0.20865858755299455
32.71974871210746,49064.40041044704,857.6691228391771,0.3579838501904782
35.05494565751445,68833.76629587094,468.46372486476366,0.49381202015395587
51.374488400000345,32042.113087594367,-124.12374868419465,0.3267967902684039
29.344924618237485,55134.82607900802,994.9998619324182,0.27423004409428103
12.819725817566983,24758.044715491404,334.701048864412,0.36024220392840983
40.4607498061021,27520.549645819963,788.953318659557,0.31713230154269245
11.631507728503177,46124.71310158003,698.4370397699959,0.18157067976622873
44.34882657231639,52633.34574372388,1416.621119474837,0.3771245605807617
-1.6771336718691643,31144.348260645485,1029.6884855424596,0.32920705324153865
48.576481362835,125148.56925204494,1070.131859206649,0.3834903960368473
60.21412842298571,54029.96809366817,436.7511432035391,0.3514956556051817
14.822354588759488,40288.7430320455,303.2143485907023,0.28922369146666094
94.80168085172446,21523.655747582998,1141.3725411421947,0.14349906105897048
23.057482565544507,61668.75057168852,705.03956105478,0.1868927963130999
16.486179140516395,54565.99554537089,131.17282086172224,0.3022402992021435
35.83847704881812,34625.84258388772,2153.421896758484,0.34013252157767565
-18.44060690866059,46574.93351283059,175.89919822098688,0.3598021024291369
14.281519929979165,42139.8742485037,1021.3123491868068,0.3620083624912738
2.969073301094305,38796.98282261447,314.155321004946,0.22187175509068954
81.70817749983885,50002.67276984625,-258.0337855240283,0.3664487627277536
89.91332686134413,60573.83778891829,-434.6768296317441,0.2362469006159548
68.38498303414077,33985.29299124157,971.2965515765134,0.35308521559299944
10.428195550941645,42924.29909290983,-1488.8070131838026,0.19085269690709258
28.594959095060172,27483.8027614522,1804.2402242877274,0.15802926114447285
23.893037487866486,45782.120106329014,1666.9076220442726,0.1576975910040511
65.5651440008891,43960.761608031375,-51.70109973600495,0.32468979609102344
40.00044791852545,35253.46210668885,711.0130469433702,0.24339197842415786
37.62167723171599,54268.813440323785,1767.6698897545227,0.1733962585823166
90.36818937656008,20713.136809148604,553.7986989989988,0.33598761518808934
42.406704626830425,34921.66625664396,504.6512387274454,0.2350666533175852
20.107428976023446,57535.53225484132,916.4592751065456,0.21847260948664446
58.65846151114823,48435.15537456248,1227.8851035006987,0.33973861654310705
13.263999700027295,35820.24047619442,1184.5463941092416,0.33804754482958616
34.234155724482086,45612.36008756405,1555.8975694070118,0.2265066233609639
49.35732549473326,40850.52060701726,497.8578213949242,0.3803688194560862
56.69936235928733,56809.19749000579,1575.970470927849,0.28315295738556345
52.901909325549276,39130.04558516262,893.1460535917912,0.26868081256031756
37.02189171308538,53209.43311391868,67.23439279184333,0.4591209325029139
8.520076181167934,27839.412817072658,1464.857065994256,0.35507005954376897
51.30787837008067,53770.781462367384,652.7944392801129,0.20122582278856416
36.52509894304454,34330.28885468648,1345.3657969293008,0.26718926760233075
13.328110008275956,39006.424376730574,948.8616693441032,0.22889724688040272
13.434471284398615,47528.535260974866,839.9904569894017,0.23366863178536668
23.078044234865427,47341.39126507682,-377.8408196371561,0.1588462986183238
16.392649491963603,40698.90383372022,885.033335856366,0.41054837775222225
57.45367857310748,41377.95496680883,646.8159708425981,0.19306284907994434
34.32654604903463,39471.87120371041,892.4181507763319,0.20709776770762273
48.72682070137883,70429.88579049002,583.5391705376122,0.318996903278963
53.3704970122056,37954.38359998423,823.9764063420878,0.2819492434437906
37.09015355252813,32984.25501524763,679.3857615706273,0.32783393350770157
73.3481906538924,59375.06994250177,2167.6634456703814,0.2126231515762976
57.879891520204445,46497.894719934244,2185.738853651519,0.2094033174740536
13.007206218483557,35267.85083395111,-903.006016811933,0.23211462559755103
15.237855758856249,46068.89498064752,906.2079733374802,0.44240181096183534
60.069878863167446,35635.27478032064,9.49654322918218,0.3275332282514057
-0.18188250244012494,76783.11692660014,1479.61786485131,0.23731549009752487
-10.199890583299101,66755.02267307896,579.534512987218,0.39145869105506376
-7.09795779502366,35268.494609075526,664.2976218574012,0.2859989633032462
23.677571701974472,53698.89320098144,-120.65770609036633,0.26759058714137574
37.76367674111311,51953.311184987026,1159.6495305232183,0.18291798929591388
-5.624163092022947,65190.23219818739,898.0108390714918,0.21450932096670416
75.97262924940458,45580.2879749602,1479.5769944515291,0.287786820198499
88.62704981949253,74909.9519817672,475.496278442776,0.37149491477890095
51.82813145206916,67001.88941994576,-34.22175488916537,0.3441732986962472
62.87506133977848,22350.005596671424,-203.3295464296051,0.11186299025063484
28.188959695745808,55160.31128406671,1707.6850882978479,0.288587958772419
78.5803340802143,26068.49754373822,-592.5815637142523,0.27565163305972507
44.97262938922921,43304.46961258513,-870.8763435423994,0.2726319017501856
0.44464497938024294,54370.961033970314,924.4899878811416,0.1977713061079839
22.048086102330387,29736.208618640794,616.2018542213625,0.36925662880499566
9.015159006975193,51696.437591332295,272.3872135437561,0.21073164266355904
32.09233505486503,30043.237417542525,256.11734506066597,0.17688459993295663
86.20145933462219,44400.16884334025,150.6274128014037,0.30198164982041786
31.974506168177854,40576.709630475845,1092.8477878880235,0.35120986104642965
21.66825310707982,35638.11688297711,462.7295193658946,0.10106285110432117
-4.851913335203363,66960.78804087176,1819.655147471191,0.25698531147731035
50.255095548900286,48516.957555484616,2842.6661187727295,0.38204965193385393
31.69106120538903,30982.82003086705,-523.3381512347942,0.3008848242595153
15.301402065744256,25486.09102665004,187.86092339609183,0.18623512739293213
79.94590921303964,57963.31956279532,656.3869313957375,0.4110252050401527
36.565621293813805,32001.861452407822,1725.3971184698255,0.3317687628901317
7.789450017384851,41001.735322192384,27.615060834895075,0.1611048315659779
59.36298316832577,79018.82034620884,-347.2110341095855,0.3337679101510589
18.300223246934014,36934.478416068436,225.7108482124562,0.20370399902687877
35.89728419811044,32336.342282385245,854.0279434187878,0.27614611982700427
28.85180963225437,31434.29803655479,237.82171567216784,0.35106419433302977
48.23420882005514,30653.50765911348,736.1475862210791,0.35062804076457543
-9.112605134035917,52311.57142120429,175.379266269568,0.33441611155974776
15.052747492418458,22115.61305361962,-546.4737143839375,0.2861428103065186
41.79959539034317,31462.40121941556,1109.5474599459276,0.14078769432305074
32.91986090780795,27853.450163961123,183.24882340393776,0.2860267787474892
12.304325365525415,38197.48709029014,1369.7074679206607,0.22793244194714024
56.935569330078295,28809.89400056956,1041.0937366030207,0.40865672425080013
-30.89682529788911,32684.345196189613,1073.761160043898,0.26225923935075957
44.66322901919021,35221.08462571205,725.995314739044,0.26649845619266427
65.77855240550308,47720.39596468294,904.5544013111988,0.2412700705481716
22.7609784967945,37587.78943255611,939.9002535864915,0.24075654539928282
42.69884890850727,82948.49477395134,1273.1683310140188,0.2492264035553881
66.74350142413216,37861.91038121774,-851.7264620448661,0.19226116749342062
-14.185150826521507,38613.25180445828,673.5775431355473,0.42764185444855163
43.69389695376783,40606.87879495763,1242.2566128159435,0.10504520848653237
41.06122421037693,56025.74425913081,-402.21789352116116,0.38426733855988887
44.01315307445673,37788.02208585078,1105.6734106182062,0.471764851729443
39.51342201040787,47581.23147549049,324.48125484112757,0.2049972070307863
56.86541160204175,32044.084193232717,711.7136333961184,0.23667885482436563
47.576416230747775,48899.221868416076,1391.489573340546,0.23361870506015597
28.171591392682604,30613.27043373928,338.4076141541705,0.3165013188846301
55.13292724516816,31305.51361257604,1272.98303954727,0.4010810162176937
45.802405244279804,78154.2468823745,96.05999965027513,0.17266661709900877
-11.91879873043009,69601.68654517521,1121.080973024682,0.2756235720130289
42.36583462103627,28907.895231610917,2374.631978848248,0.2940142250898465
37.46840977279946,55290.216961602266,1000.4644912912422,0.3026692022272391
14.333282157063671,51131.96207799958,1961.9144765618873,0.39984533318106663
77.40906015114456,36573.84143285074,-59.775918503224034,0.2691681943207955
36.144612100077836,61815.992780600034,-587.3729790603145,0.4151421597615774
30.93131236744835,37664.59240373891,-76.90895237713733,0.14120023196080553
56.63716017131664,44926.462625321816,-278.55752561494637,0.16943250113112293
26.446786061291306,73080.59282909366,471.98748434633706,0.15228516681680923
28.75388423463953,39725.54700886168,-1247.4227866361612,0.27580706545386596
29.105134469259045,54813.48159779698,1943.7383913598496,0.3828509880426612
28.20167262332558,29170.058720772322,2460.9777043210074,0.2869175819765762
35.08896339363083,43458.382017626114,803.8323781646856,0.2673525011693405
20.56837186969317,36010.00174899131,638.661024375497,0.23019913906761336
16.60219976191912,45459.7776120881,474.0689463687057,0.4135493311739019
-33.97694552272198,61716.04341049064,1532.5037082323784,0.11145259850661643
26.217176161396523,38337.988161223046,-353.24599663087497,0.2115328874564841
5.554921810650217,74843.9012289392,1319.6284581916048,0.3934644223667317
54.24550792258256,28818.14774143536,278.95337839783105,0.327380268702314
2.2561247087254728,55122.94133784645,482.5199843072953,0.24456736245202354
53.96884677010124,50675.84802417315,402.86869890159255,0.38522530949282974
6.487017553457317,53604.49190178231,1083.9559732175521,0.25089854319016613
43.66021105857791,27422.095847823377,1309.3797065453732,0.264077119544576
21.818474136491954,60980.31513555257,146.15633388151235,0.15879363903917862
-6.087612574112022,53395.04572341138,-267.5034606049459,0.4328986513564758
